SERIE;FECHA DE MUESTRA;HI;DGA;ACE
123160T;29/06/2025;1;1;1
123161T;29/06/2025;1;1;1
132006T1;29/06/2025;1;1;1
146659T1;29/06/2025;1.214285714;1.3;1
146659T2;29/06/2025;1;1;1
146659T3;29/06/2025;1.214285714;1.3;1
146660T1;29/06/2025;1.214285714;1.3;1
146660T2;29/06/2025;1;1;1
146660T3;29/06/2025;1.025974026;1;1.090909091
147926T1;29/06/2025;1.214285714;1.3;1
149292T;29/06/2025;1.214285714;1.3;1
150700A/01;29/06/2025;1.214285714;1.3;1
150700A/02;29/06/2025;1.214285714;1.3;1
150700B/01;29/06/2025;1.214285714;1.3;1
160967T;29/06/2025;1;1;1
161159T2;29/06/2025;1;1;1
161566T;29/06/2025;1.207792208;1;1.727272727
161642T;29/06/2025;1.12987013;1;1.454545455
162031 T1;29/06/2025;1.3;;1.3
16625S;29/06/2025;1.292207792;1.3;1.272727273
16626S;29/06/2025;1.214285714;1.3;1
16627S;29/06/2025;1.474025974;1.3;1.909090909
16628S;29/06/2025;1;1;
16629S;29/06/2025;1.214285714;1.3;1
16630S;29/06/2025;1.292207792;1.3;1.272727273
16631S;29/06/2025;1.474025974;1.3;1.909090909
1ZBR60816;29/06/2025;1.214285714;1.3;1
1ZBR60817;29/06/2025;1.214285714;1.3;1
1ZBR60818;29/06/2025;1.214285714;1.3;1
230531-01;29/06/2025;3.05;3.05;
30N14081601;29/06/2025;1.214285714;1.3;1
30N14081602;29/06/2025;1.214285714;1.3;1
30N14081603;29/06/2025;1.214285714;1.3;1
5337PA196-02;29/06/2025;1.214285714;1.3;1
5337PA196-03;29/06/2025;1.214285714;1.3;1
5337PA196-04;29/06/2025;1.214285714;1.3;1
5337PA196-05;29/06/2025;1.214285714;1.3;1
5337PA196-06;29/06/2025;1;;1
6620 500;29/06/2025;1.214285714;1.3;1
6620 501;29/06/2025;1;1;1
6620 502;29/06/2025;1;;1
6620 503;29/06/2025;1;1;1
750005-01;29/06/2025;1.642857143;1.9;1
750006-01;29/06/2025;1;;1
750019-01;29/06/2025;1.321428571;1.45;1
760026-01;29/06/2025;1.428571429;1.6;1
760045-01;29/06/2025;1.214285714;1.3;1
760046-01;29/06/2025;1.214285714;1.3;1
760047-01;29/06/2025;1.214285714;1.3;1
770003-01;29/06/2025;1.285714286;1.4;1
770021-01;29/06/2025;1.214285714;1.3;1
770023-01;29/06/2025;1.214285714;1.3;1
770027-01;29/06/2025;1.214285714;1.3;1
770028-01;29/06/2025;1.295918367;1.3;1.285714286
B607398;29/06/2025;1;1;1
B608156;29/06/2025;1.103896104;1;1.363636364
B611544;29/06/2025;1;;1
B611545;29/06/2025;1;1;1
B615152;29/06/2025;1;1;1
B615153;29/06/2025;1;1;1
B93033;29/06/2025;1;1;1
D518290;29/06/2025;1;;1
D518291;29/06/2025;1.214285714;1.3;1
D518292;29/06/2025;1.214285714;1.3;1
D518293;29/06/2025;1.214285714;1.3;1
D518294;29/06/2025;1;;1
D518295;29/06/2025;1;;1
HST15082-1-1;29/06/2025;1.207792208;1;1.727272727
HST15082-1-2;29/06/2025;1.285714286;1;2
HST15082-1-3;29/06/2025;1.207792208;1;1.727272727
L-10228;29/06/2025;1.75;2.05;1
L-10802;29/06/2025;1.3;;1.3
L-10803;29/06/2025;1;;1
L-30108;29/06/2025;1;1;1
L-30155;29/06/2025;1;1;1
L-30157;29/06/2025;1;1;1
L-30158;29/06/2025;1.272108844;1;1.952380952
L-30229;29/06/2025;1.986394558;2;1.952380952
L-30230;29/06/2025;1;1;1
L-30249;29/06/2025;1;;1
L-30300;29/06/2025;1.5;1.5;
L-30306;29/06/2025;1;;1
L-30307;29/06/2025;1;;1
L-30330;29/06/2025;3.19047619;;3.19047619
L-30406;29/06/2025;1.233766234;1;1.818181818
L-30436;29/06/2025;1.25974026;1;1.909090909
L-30442;29/06/2025;1.103896104;1;1.363636364
L-30443;29/06/2025;1.081632653;1;1.285714286
L-30477;29/06/2025;1;1;1
L-30493;29/06/2025;1;1;1
L-30506;29/06/2025;1;1;1
L-30507;29/06/2025;1;1;1
LP-000471;29/06/2025;1.857142857;;1.857142857
LP-000472;29/06/2025;1;;1
LP-000473;29/06/2025;1.24025974;1.3;1.090909091
LP-000474;29/06/2025;1.266233766;1.3;1.181818182
LP-000475;29/06/2025;1.266233766;1.3;1.181818182
LP-000476;29/06/2025;1.5;1.3;2
LP-000584;29/06/2025;1.103896104;1;1.363636364
LP-000598;29/06/2025;1.103896104;1;1.363636364
P185848;29/06/2025;1;1;1
P186248;29/06/2025;1.214285714;1.3;1
P186249;29/06/2025;1.214285714;1.3;1
P186250;29/06/2025;1.214285714;1.3;1
P186254;29/06/2025;1;;1
P186255;29/06/2025;1.214285714;1.3;1
P186256;29/06/2025;1.214285714;1.3;1
P186257;29/06/2025;1.214285714;1.3;1
PA 277 - 01;29/06/2025;1.3;1.3;
PA 277 - 02;29/06/2025;1;1;
PA 277 - 03;29/06/2025;1;;1
PA196-01-04;29/06/2025;1;;1
PA277 -01;29/06/2025;1;;1
PA277- 02;29/06/2025;1;;1
PT9003-01;29/06/2025;1.12987013;1;1.454545455
V101038;29/06/2025;1.214285714;1.3;1
V101039;29/06/2025;1.214285714;1.3;1
V101040;29/06/2025;1.214285714;1.3;1
V101041;29/06/2025;1.214285714;1.3;1
V101042;29/06/2025;1.214285714;1.3;1
V101043;29/06/2025;1.214285714;1.3;1
V101044;29/06/2025;1;;1
V147101;29/06/2025;1;1;1
V147102;29/06/2025;1;1;1
V147103;29/06/2025;1;1;1
V147104;29/06/2025;1.555555556;;1.555555556
V147105;29/06/2025;1.214285714;1.3;1
V147106;29/06/2025;1;1;1
V147107;29/06/2025;1.214285714;1.3;1
V163201;29/06/2025;1;1;1
V180401;29/06/2025;1;1;1
V180402;29/06/2025;1;1;1
V180403;29/06/2025;1;1;1
59571;28/06/2025;1.642857143;1.9;1
59572;28/06/2025;1.944805195;2.25;1.181818182
59573;28/06/2025;1.321428571;1.45;1
100138;28/06/2025;1;1;1
146916;28/06/2025;1.214285714;1.3;1
146917;28/06/2025;1.214285714;1.3;1
146918;28/06/2025;1.214285714;1.3;1
147400;28/06/2025;1.214285714;1.3;1
185466;28/06/2025;1.081632653;1;1.285714286
185519;28/06/2025;1.571428571;1.8;1
185634;28/06/2025;1.642857143;1.9;1
185635;28/06/2025;1.642857143;1.9;1
185636;28/06/2025;1.642857143;1.9;1
185765;28/06/2025;1.214285714;1.3;1
185766;28/06/2025;1.214285714;1.3;1
185767;28/06/2025;1.214285714;1.3;1
338118;28/06/2025;3.7;3.7;
359110;28/06/2025;1;1;1
359111;28/06/2025;1.214285714;1.3;1
364072;28/06/2025;1;1;1
364073;28/06/2025;1;1;1
364074;28/06/2025;1.214285714;1.3;1
364075;28/06/2025;1.214285714;1.3;1
364076;28/06/2025;3;3;
364077;28/06/2025;1.214285714;1.3;1
364078;28/06/2025;1.214285714;1.3;1
551873;28/06/2025;1;1;1
551874;28/06/2025;1;1;1
551875;28/06/2025;1;1;1
123157T;28/06/2025;1.081632653;1;1.285714286
123158T;28/06/2025;1;1;1
123159T;28/06/2025;1;1;1
123160T;28/06/2025;1;1;1
123161T;28/06/2025;1;1;1
132006T1;28/06/2025;1;1;1
146659T1;28/06/2025;1.214285714;1.3;1
146659T2;28/06/2025;1;1;1
146659T3;28/06/2025;1.214285714;1.3;1
146660T1;28/06/2025;1.214285714;1.3;1
146660T2;28/06/2025;1;1;1
146660T3;28/06/2025;1.025974026;1;1.090909091
147926T1;28/06/2025;1.214285714;1.3;1
149292T;28/06/2025;1.214285714;1.3;1
150700A/01;28/06/2025;1.214285714;1.3;1
150700A/02;28/06/2025;1.214285714;1.3;1
150700B/01;28/06/2025;1.214285714;1.3;1
160967T;28/06/2025;1;1;1
161159T2;28/06/2025;1;1;1
161566T;28/06/2025;1.207792208;1;1.727272727
161642T;28/06/2025;1.12987013;1;1.454545455
162031 T1;28/06/2025;1.3;;1.3
16625S;28/06/2025;1.292207792;1.3;1.272727273
16626S;28/06/2025;1.214285714;1.3;1
16627S;28/06/2025;1.474025974;1.3;1.909090909
16628S;28/06/2025;1;1;
16629S;28/06/2025;1.214285714;1.3;1
16630S;28/06/2025;1.292207792;1.3;1.272727273
16631S;28/06/2025;1.474025974;1.3;1.909090909
1ZBR60816;28/06/2025;1.214285714;1.3;1
1ZBR60817;28/06/2025;1.214285714;1.3;1
1ZBR60818;28/06/2025;1.214285714;1.3;1
230531-01;28/06/2025;3.05;3.05;
30N14081601;28/06/2025;1.214285714;1.3;1
30N14081602;28/06/2025;1.214285714;1.3;1
30N14081603;28/06/2025;1.214285714;1.3;1
5337PA196-02;28/06/2025;1.214285714;1.3;1
5337PA196-03;28/06/2025;1.214285714;1.3;1
5337PA196-04;28/06/2025;1.214285714;1.3;1
5337PA196-05;28/06/2025;1.214285714;1.3;1
5337PA196-06;28/06/2025;1;;1
6620 500;28/06/2025;1.214285714;1.3;1
6620 501;28/06/2025;1;1;1
6620 502;28/06/2025;1;;1
6620 503;28/06/2025;1;1;1
750005-01;28/06/2025;1.642857143;1.9;1
750006-01;28/06/2025;1;;1
750019-01;28/06/2025;1.321428571;1.45;1
760026-01;28/06/2025;1.428571429;1.6;1
760045-01;28/06/2025;1.214285714;1.3;1
760046-01;28/06/2025;1.214285714;1.3;1
760047-01;28/06/2025;1.214285714;1.3;1
770003-01;28/06/2025;1.285714286;1.4;1
770021-01;28/06/2025;1.214285714;1.3;1
770023-01;28/06/2025;1.214285714;1.3;1
770027-01;28/06/2025;1.214285714;1.3;1
770028-01;28/06/2025;1.295918367;1.3;1.285714286
B607398;28/06/2025;1;1;1
B608156;28/06/2025;1.103896104;1;1.363636364
B611544;28/06/2025;1;;1
B611545;28/06/2025;1;1;1
B615152;28/06/2025;1;1;1
B615153;28/06/2025;1;1;1
B93033;28/06/2025;1;1;1
D518290;28/06/2025;1;;1
D518291;28/06/2025;1.214285714;1.3;1
D518292;28/06/2025;1.214285714;1.3;1
D518293;28/06/2025;1.214285714;1.3;1
D518294;28/06/2025;1;;1
D518295;28/06/2025;1;;1
HST15082-1-1;28/06/2025;1.207792208;1;1.727272727
HST15082-1-2;28/06/2025;1.285714286;1;2
HST15082-1-3;28/06/2025;1.207792208;1;1.727272727
L-10228;28/06/2025;1.75;2.05;1
L-10802;28/06/2025;1.3;;1.3
L-10803;28/06/2025;1;;1
L-30108;28/06/2025;1;1;1
L-30155;28/06/2025;1;1;1
L-30157;28/06/2025;1;1;1
L-30158;28/06/2025;1.272108844;1;1.952380952
L-30229;28/06/2025;1.986394558;2;1.952380952
L-30230;28/06/2025;1;1;1
L-30249;28/06/2025;1;;1
L-30300;28/06/2025;1.5;1.5;
L-30306;28/06/2025;1;;1
L-30307;28/06/2025;1;;1
L-30330;28/06/2025;3.19047619;;3.19047619
L-30406;28/06/2025;1.233766234;1;1.818181818
L-30436;28/06/2025;1.25974026;1;1.909090909
L-30442;28/06/2025;1.103896104;1;1.363636364
L-30443;28/06/2025;1.081632653;1;1.285714286
L-30477;28/06/2025;1;1;1
L-30493;28/06/2025;1;1;1
L-30506;28/06/2025;1;1;1
L-30507;28/06/2025;1;1;1
LP-000471;28/06/2025;1.857142857;;1.857142857
LP-000472;28/06/2025;1;;1
LP-000473;28/06/2025;1.24025974;1.3;1.090909091
LP-000474;28/06/2025;1.266233766;1.3;1.181818182
LP-000475;28/06/2025;1.266233766;1.3;1.181818182
LP-000476;28/06/2025;1.5;1.3;2
LP-000584;28/06/2025;1.103896104;1;1.363636364
LP-000598;28/06/2025;1.103896104;1;1.363636364
P185848;28/06/2025;1;1;1
P186248;28/06/2025;1.214285714;1.3;1
P186249;28/06/2025;1.214285714;1.3;1
P186250;28/06/2025;1.214285714;1.3;1
P186254;28/06/2025;1;;1
P186255;28/06/2025;1.214285714;1.3;1
P186256;28/06/2025;1.214285714;1.3;1
P186257;28/06/2025;1.214285714;1.3;1
PA 277 - 01;28/06/2025;1.3;1.3;
PA 277 - 02;28/06/2025;1;1;
PA 277 - 03;28/06/2025;1;;1
PA196-01-04;28/06/2025;1;;1
PA277 -01;28/06/2025;1;;1
PA277- 02;28/06/2025;1;;1
PT9003-01;28/06/2025;1.12987013;1;1.454545455
V101038;28/06/2025;1.214285714;1.3;1
V101039;28/06/2025;1.214285714;1.3;1
V101040;28/06/2025;1.214285714;1.3;1
V101041;28/06/2025;1.214285714;1.3;1
V101042;28/06/2025;1.214285714;1.3;1
V101043;28/06/2025;1.214285714;1.3;1
V101044;28/06/2025;1;;1
V147101;28/06/2025;1;1;1
V147102;28/06/2025;1;1;1
V147103;28/06/2025;1;1;1
V147104;28/06/2025;1.555555556;;1.555555556
V147105;28/06/2025;1.214285714;1.3;1
V147106;28/06/2025;1;1;1
V147107;28/06/2025;1.214285714;1.3;1
V163201;28/06/2025;1;1;1
V180401;28/06/2025;1;1;1
V180402;28/06/2025;1;1;1
V180403;28/06/2025;1;1;1
59571;27/06/2025;1.642857143;1.9;1
59572;27/06/2025;1.944805195;2.25;1.181818182
59573;27/06/2025;1.321428571;1.45;1
100138;27/06/2025;1;1;1
146916;27/06/2025;1.214285714;1.3;1
146917;27/06/2025;1.214285714;1.3;1
146918;27/06/2025;1.214285714;1.3;1
147400;27/06/2025;1.214285714;1.3;1
185466;27/06/2025;1.081632653;1;1.285714286
185519;27/06/2025;1.571428571;1.8;1
185634;27/06/2025;1.642857143;1.9;1
185635;27/06/2025;1.642857143;1.9;1
185636;27/06/2025;1.642857143;1.9;1
185765;27/06/2025;1.214285714;1.3;1
185766;27/06/2025;1.214285714;1.3;1
185767;27/06/2025;1.214285714;1.3;1
338118;27/06/2025;3.7;3.7;
359110;27/06/2025;1;1;1
359111;27/06/2025;1.214285714;1.3;1
364072;27/06/2025;1;1;1
364073;27/06/2025;1;1;1
364074;27/06/2025;1.214285714;1.3;1
364075;27/06/2025;1.214285714;1.3;1
364076;27/06/2025;3;3;
364077;27/06/2025;1.214285714;1.3;1
364078;27/06/2025;1.214285714;1.3;1
551873;27/06/2025;1;1;1
551874;27/06/2025;1;1;1
551875;27/06/2025;1;1;1
123157T;27/06/2025;1.081632653;1;1.285714286
123158T;27/06/2025;1;1;1
123159T;27/06/2025;1;1;1
123160T;27/06/2025;1;1;1
123161T;27/06/2025;1;1;1
132006T1;27/06/2025;1;1;1
146659T1;27/06/2025;1.214285714;1.3;1
146659T2;27/06/2025;1;1;1
146659T3;27/06/2025;1.214285714;1.3;1
146660T1;27/06/2025;1.214285714;1.3;1
146660T2;27/06/2025;1;1;1
146660T3;27/06/2025;1.025974026;1;1.090909091
147926T1;27/06/2025;1.214285714;1.3;1
149292T;27/06/2025;1.214285714;1.3;1
150700A/01;27/06/2025;1.214285714;1.3;1
150700A/02;27/06/2025;1.214285714;1.3;1
150700B/01;27/06/2025;1.214285714;1.3;1
160967T;27/06/2025;1;1;1
161159T2;27/06/2025;1;1;1
161566T;27/06/2025;1.207792208;1;1.727272727
161642T;27/06/2025;1.12987013;1;1.454545455
162031 T1;27/06/2025;1.3;;1.3
16625S;27/06/2025;1.292207792;1.3;1.272727273
16626S;27/06/2025;1.214285714;1.3;1
16627S;27/06/2025;1.474025974;1.3;1.909090909
16628S;27/06/2025;1;1;
16629S;27/06/2025;1.214285714;1.3;1
16630S;27/06/2025;1.292207792;1.3;1.272727273
16631S;27/06/2025;1.474025974;1.3;1.909090909
1ZBR60816;27/06/2025;1.214285714;1.3;1
1ZBR60817;27/06/2025;1.214285714;1.3;1
1ZBR60818;27/06/2025;1.214285714;1.3;1
230531-01;27/06/2025;3.05;3.05;
30N14081601;27/06/2025;1.214285714;1.3;1
30N14081602;27/06/2025;1.214285714;1.3;1
30N14081603;27/06/2025;1.214285714;1.3;1
5337PA196-02;27/06/2025;1.214285714;1.3;1
5337PA196-03;27/06/2025;1.214285714;1.3;1
5337PA196-04;27/06/2025;1.214285714;1.3;1
5337PA196-05;27/06/2025;1.214285714;1.3;1
5337PA196-06;27/06/2025;1;;1
6620 500;27/06/2025;1.214285714;1.3;1
6620 501;27/06/2025;1;1;1
6620 502;27/06/2025;1;;1
6620 503;27/06/2025;1;1;1
750005-01;27/06/2025;1.642857143;1.9;1
750006-01;27/06/2025;1;;1
750019-01;27/06/2025;1.321428571;1.45;1
760026-01;27/06/2025;1.428571429;1.6;1
760045-01;27/06/2025;1.214285714;1.3;1
760046-01;27/06/2025;1.214285714;1.3;1
760047-01;27/06/2025;1.214285714;1.3;1
770003-01;27/06/2025;1.285714286;1.4;1
770021-01;27/06/2025;1.214285714;1.3;1
770023-01;27/06/2025;1.214285714;1.3;1
770027-01;27/06/2025;1.214285714;1.3;1
770028-01;27/06/2025;1.295918367;1.3;1.285714286
B607398;27/06/2025;1;1;1
B608156;27/06/2025;1.103896104;1;1.363636364
B611544;27/06/2025;1;;1
B611545;27/06/2025;1;1;1
B615152;27/06/2025;1;1;1
B615153;27/06/2025;1;1;1
B93033;27/06/2025;1;1;1
D518290;27/06/2025;1;;1
D518291;27/06/2025;1.214285714;1.3;1
D518292;27/06/2025;1.214285714;1.3;1
D518293;27/06/2025;1.214285714;1.3;1
D518294;27/06/2025;1;;1
D518295;27/06/2025;1;;1
HST15082-1-1;27/06/2025;1.207792208;1;1.727272727
HST15082-1-2;27/06/2025;1.285714286;1;2
HST15082-1-3;27/06/2025;1.207792208;1;1.727272727
L-10228;27/06/2025;1.75;2.05;1
L-10802;27/06/2025;1.3;;1.3
L-10803;27/06/2025;1;;1
L-30108;27/06/2025;1;1;1
L-30155;27/06/2025;1;1;1
L-30157;27/06/2025;1;1;1
L-30158;27/06/2025;1.272108844;1;1.952380952
L-30229;27/06/2025;1.986394558;2;1.952380952
L-30230;27/06/2025;1;1;1
L-30249;27/06/2025;1;;1
L-30300;27/06/2025;1.5;1.5;
L-30306;27/06/2025;1;;1
L-30307;27/06/2025;1;;1
L-30330;27/06/2025;3.19047619;;3.19047619
L-30406;27/06/2025;1.233766234;1;1.818181818
L-30436;27/06/2025;1.25974026;1;1.909090909
L-30442;27/06/2025;1.103896104;1;1.363636364
L-30443;27/06/2025;1.081632653;1;1.285714286
L-30477;27/06/2025;1;1;1
L-30493;27/06/2025;1;1;1
L-30506;27/06/2025;1;1;1
L-30507;27/06/2025;1;1;1
LP-000471;27/06/2025;1.857142857;;1.857142857
LP-000472;27/06/2025;1;;1
LP-000473;27/06/2025;1.24025974;1.3;1.090909091
LP-000474;27/06/2025;1.266233766;1.3;1.181818182
LP-000475;27/06/2025;1.266233766;1.3;1.181818182
LP-000476;27/06/2025;1.5;1.3;2
LP-000584;27/06/2025;1.103896104;1;1.363636364
LP-000598;27/06/2025;1.103896104;1;1.363636364
P185848;27/06/2025;1;1;1
P186248;27/06/2025;1.214285714;1.3;1
P186249;27/06/2025;1.214285714;1.3;1
P186250;27/06/2025;1.214285714;1.3;1
P186254;27/06/2025;1;;1
P186255;27/06/2025;1.214285714;1.3;1
P186256;27/06/2025;1.214285714;1.3;1
P186257;27/06/2025;1.214285714;1.3;1
PA 277 - 01;27/06/2025;1.3;1.3;
PA 277 - 02;27/06/2025;1;1;
PA 277 - 03;27/06/2025;1;;1
PA196-01-04;27/06/2025;1;;1
PA277 -01;27/06/2025;1;;1
PA277- 02;27/06/2025;1;;1
PT9003-01;27/06/2025;1.12987013;1;1.454545455
V101038;27/06/2025;1.214285714;1.3;1
V101039;27/06/2025;1.214285714;1.3;1
V101040;27/06/2025;1.214285714;1.3;1
V101041;27/06/2025;1.214285714;1.3;1
V101042;27/06/2025;1.214285714;1.3;1
V101043;27/06/2025;1.214285714;1.3;1
V101044;27/06/2025;1;;1
V147101;27/06/2025;1;1;1
V147102;27/06/2025;1;1;1
V147103;27/06/2025;1;1;1
V147104;27/06/2025;1.555555556;;1.555555556
V147105;27/06/2025;1.214285714;1.3;1
V147106;27/06/2025;1;1;1
V147107;27/06/2025;1.214285714;1.3;1
V163201;27/06/2025;1;1;1
V180401;27/06/2025;1;1;1
V180402;27/06/2025;1;1;1
V180403;27/06/2025;1;1;1
59571;26/06/2025;1.642857143;1.9;1
59572;26/06/2025;1.944805195;2.25;1.181818182
59573;26/06/2025;1.321428571;1.45;1
100138;26/06/2025;1;1;1
146916;26/06/2025;1.214285714;1.3;1
146917;26/06/2025;1.214285714;1.3;1
146918;26/06/2025;1.214285714;1.3;1
147400;26/06/2025;1.214285714;1.3;1
185466;26/06/2025;1.081632653;1;1.285714286
185519;26/06/2025;1.571428571;1.8;1
185634;26/06/2025;1.642857143;1.9;1
185635;26/06/2025;1.642857143;1.9;1
185636;26/06/2025;1.642857143;1.9;1
185765;26/06/2025;1.214285714;1.3;1
185766;26/06/2025;1.214285714;1.3;1
185767;26/06/2025;1.214285714;1.3;1
338118;26/06/2025;3.7;3.7;
359110;26/06/2025;1;1;1
359111;26/06/2025;1.214285714;1.3;1
364072;26/06/2025;1;1;1
364073;26/06/2025;1;1;1
364074;26/06/2025;1.214285714;1.3;1
364075;26/06/2025;1.214285714;1.3;1
364076;26/06/2025;3;3;
364077;26/06/2025;1.214285714;1.3;1
364078;26/06/2025;1.214285714;1.3;1
551873;26/06/2025;1;1;1
551874;26/06/2025;1;1;1
551875;26/06/2025;1;1;1
123157T;26/06/2025;1.081632653;1;1.285714286
123158T;26/06/2025;1;1;1
123159T;26/06/2025;1;1;1
123160T;26/06/2025;1;1;1
123161T;26/06/2025;1;1;1
132006T1;26/06/2025;1;1;1
146659T1;26/06/2025;1.214285714;1.3;1
146659T2;26/06/2025;1;1;1
146659T3;26/06/2025;1.214285714;1.3;1
146660T1;26/06/2025;1.214285714;1.3;1
146660T2;26/06/2025;1;1;1
146660T3;26/06/2025;1.025974026;1;1.090909091
147926T1;26/06/2025;1.214285714;1.3;1
149292T;26/06/2025;1.214285714;1.3;1
150700A/01;26/06/2025;1.214285714;1.3;1
150700A/02;26/06/2025;1.214285714;1.3;1
150700B/01;26/06/2025;1.214285714;1.3;1
160967T;26/06/2025;1;1;1
161159T2;26/06/2025;1;1;1
161566T;26/06/2025;1.207792208;1;1.727272727
161642T;26/06/2025;1.12987013;1;1.454545455
162031 T1;26/06/2025;1.3;;1.3
16625S;26/06/2025;1.292207792;1.3;1.272727273
16626S;26/06/2025;1.214285714;1.3;1
16627S;26/06/2025;1.474025974;1.3;1.909090909
16628S;26/06/2025;1;1;
16629S;26/06/2025;1.214285714;1.3;1
16630S;26/06/2025;1.292207792;1.3;1.272727273
16631S;26/06/2025;1.474025974;1.3;1.909090909
1ZBR60816;26/06/2025;1.214285714;1.3;1
1ZBR60817;26/06/2025;1.214285714;1.3;1
1ZBR60818;26/06/2025;1.214285714;1.3;1
230531-01;26/06/2025;3.05;3.05;
30N14081601;26/06/2025;1.214285714;1.3;1
30N14081602;26/06/2025;1.214285714;1.3;1
30N14081603;26/06/2025;1.214285714;1.3;1
5337PA196-02;26/06/2025;1.214285714;1.3;1
5337PA196-03;26/06/2025;1.214285714;1.3;1
5337PA196-04;26/06/2025;1.214285714;1.3;1
5337PA196-05;26/06/2025;1.214285714;1.3;1
5337PA196-06;26/06/2025;1;;1
6620 500;26/06/2025;1.214285714;1.3;1
6620 501;26/06/2025;1;1;1
6620 502;26/06/2025;1;;1
6620 503;26/06/2025;1;1;1
750005-01;26/06/2025;1.642857143;1.9;1
750006-01;26/06/2025;1;;1
750019-01;26/06/2025;1.321428571;1.45;1
760026-01;26/06/2025;1.428571429;1.6;1
760045-01;26/06/2025;1.214285714;1.3;1
760046-01;26/06/2025;1.214285714;1.3;1
760047-01;26/06/2025;1.214285714;1.3;1
770003-01;26/06/2025;1.285714286;1.4;1
770021-01;26/06/2025;1.214285714;1.3;1
770023-01;26/06/2025;1.214285714;1.3;1
770027-01;26/06/2025;1.214285714;1.3;1
770028-01;26/06/2025;1.295918367;1.3;1.285714286
B607398;26/06/2025;1;1;1
B608156;26/06/2025;1.103896104;1;1.363636364
B611544;26/06/2025;1;;1
B611545;26/06/2025;1;1;1
B615152;26/06/2025;1;1;1
B615153;26/06/2025;1;1;1
B93033;26/06/2025;1;1;1
D518290;26/06/2025;1;;1
D518291;26/06/2025;1.214285714;1.3;1
D518292;26/06/2025;1.214285714;1.3;1
D518293;26/06/2025;1.214285714;1.3;1
D518294;26/06/2025;1;;1
D518295;26/06/2025;1;;1
HST15082-1-1;26/06/2025;1.207792208;1;1.727272727
HST15082-1-2;26/06/2025;1.285714286;1;2
HST15082-1-3;26/06/2025;1.207792208;1;1.727272727
L-10228;26/06/2025;1.75;2.05;1
L-10802;26/06/2025;1.3;;1.3
L-10803;26/06/2025;1;;1
L-30108;26/06/2025;1;1;1
L-30155;26/06/2025;1;1;1
L-30157;26/06/2025;1;1;1
L-30158;26/06/2025;1.272108844;1;1.952380952
L-30229;26/06/2025;1.986394558;2;1.952380952
L-30230;26/06/2025;1;1;1
L-30249;26/06/2025;1;;1
L-30300;26/06/2025;1.5;1.5;
L-30306;26/06/2025;1;;1
L-30307;26/06/2025;1;;1
L-30330;26/06/2025;3.19047619;;3.19047619
L-30406;26/06/2025;1.233766234;1;1.818181818
L-30436;26/06/2025;1.25974026;1;1.909090909
L-30442;26/06/2025;1.103896104;1;1.363636364
L-30443;26/06/2025;1.081632653;1;1.285714286
L-30477;26/06/2025;1;1;1
L-30493;26/06/2025;1;1;1
L-30506;26/06/2025;1;1;1
L-30507;26/06/2025;1;1;1
LP-000471;26/06/2025;1.857142857;;1.857142857
LP-000472;26/06/2025;1;;1
LP-000473;26/06/2025;1.24025974;1.3;1.090909091
LP-000474;26/06/2025;1.266233766;1.3;1.181818182
LP-000475;26/06/2025;1.266233766;1.3;1.181818182
LP-000476;26/06/2025;1.5;1.3;2
LP-000584;26/06/2025;1.103896104;1;1.363636364
LP-000598;26/06/2025;1.103896104;1;1.363636364
P185848;26/06/2025;1;1;1
P186248;26/06/2025;1.214285714;1.3;1
P186249;26/06/2025;1.214285714;1.3;1
P186250;26/06/2025;1.214285714;1.3;1
P186254;26/06/2025;1;;1
P186255;26/06/2025;1.214285714;1.3;1
P186256;26/06/2025;1.214285714;1.3;1
P186257;26/06/2025;1.214285714;1.3;1
PA 277 - 01;26/06/2025;1.3;1.3;
PA 277 - 02;26/06/2025;1;1;
PA 277 - 03;26/06/2025;1;;1
PA196-01-04;26/06/2025;1;;1
PA277 -01;26/06/2025;1;;1
PA277- 02;26/06/2025;1;;1
PT9003-01;26/06/2025;1.12987013;1;1.454545455
V101038;26/06/2025;1.214285714;1.3;1
V101039;26/06/2025;1.214285714;1.3;1
V101040;26/06/2025;1.214285714;1.3;1
V101041;26/06/2025;1.214285714;1.3;1
V101042;26/06/2025;1.214285714;1.3;1
V101043;26/06/2025;1.214285714;1.3;1
V101044;26/06/2025;1;;1
V147101;26/06/2025;1;1;1
V147102;26/06/2025;1;1;1
V147103;26/06/2025;1;1;1
V147104;26/06/2025;1.555555556;;1.555555556
V147105;26/06/2025;1.214285714;1.3;1
V147106;26/06/2025;1;1;1
V147107;26/06/2025;1.214285714;1.3;1
V163201;26/06/2025;1;1;1
V180401;26/06/2025;1;1;1
V180402;26/06/2025;1;1;1
V180403;26/06/2025;1;1;1
59571;25/06/2025;1.642857143;1.9;1
59572;25/06/2025;1.944805195;2.25;1.181818182
59573;25/06/2025;1.321428571;1.45;1
100138;25/06/2025;1;1;1
146916;25/06/2025;1.214285714;1.3;1
146917;25/06/2025;1.214285714;1.3;1
146918;25/06/2025;1.214285714;1.3;1
147400;25/06/2025;1.214285714;1.3;1
185466;25/06/2025;1.081632653;1;1.285714286
185519;25/06/2025;1.571428571;1.8;1
185634;25/06/2025;1.642857143;1.9;1
185635;25/06/2025;1.642857143;1.9;1
185636;25/06/2025;1.642857143;1.9;1
